ID,Game ID,Date,Season,Minute,Opponent,Play Type,Shot Attempt,Shot Distance,Shot Outcome,xG,Number of Passes,Second Chance,Play Context,Location on Field,Outcome,Success,Win Impact,Assist Type,Final Third Entry,Play Speed,Player Involvement,Phase of Match
2941,533,2013-04-03,2013,63,Eagle City,Shot Attempt,Yes,5,On Target,0.48,2,No,Set Piece,Central outside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Winger,Late
2942,533,2013-04-03,2013,9,Eagle City,Shot Attempt,Yes,10,Saved by GK,0.55,1,Yes,Set Piece,Central outside box,Saved by GK,Yes,2,Cross,No,Quick Attack,Winger,Early
2943,533,2013-04-03,2013,88,Eagle City,Corner,Yes,10,Goal,0.59,1,Yes,Fast Break,Left wing outside box,Goal,Yes,3,Cross,Yes,Slow Build-up,Striker,Late
2944,533,2013-04-03,2013,2,Eagle City,Free Kick,Yes,27,Goal,0.08,1,Yes,Set Piece,Right wing inside box,Goal,Yes,3,Cutback,No,Slow Build-up,Defender,Early
2945,533,2013-04-03,2013,62,Eagle City,Pass Sequence,No,,,0.0,6,No,Open Play,Left wing midfield,Retained Possession,Yes,1,Through Ball,No,Quick Attack,Winger,Late
2946,533,2013-04-03,2013,41,Eagle City,Free Kick,Yes,22,Missed,0.14,1,No,Fast Break,Right wing inside box,Turnover,No,-1,Cutback,No,Slow Build-up,Defender,Middle
2947,534,2013-04-07,2013,52,Lightning Athletic,Shot Attempt,Yes,20,Saved by GK,0.22,2,No,Set Piece,Central inside box,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Midfielder,Middle
2948,534,2013-04-07,2013,76,Lightning Athletic,Free Kick,Yes,14,On Target,0.36,1,Yes,Set Piece,Right wing outside box,Saved by GK,Yes,2,None,No,Slow Build-up,Midfielder,Late
2949,534,2013-04-07,2013,76,Lightning Athletic,Corner,Yes,21,Saved by GK,0.2,2,No,Set Piece,Right wing inside box,Turnover,No,-1,Cross,Yes,Slow Build-up,Striker,Late
2950,534,2013-04-07,2013,88,Lightning Athletic,Corner,Yes,16,Goal,0.22,3,Yes,Fast Break,Right wing midfield,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Winger,Late
2951,534,2013-04-07,2013,5,Lightning Athletic,Pass Sequence,No,,,0.0,7,No,Open Play,Right wing inside box,Retained Possession,Yes,1,Through Ball,No,Quick Attack,Striker,Early
2952,534,2013-04-07,2013,32,Lightning Athletic,Counterattack,Yes,30,Goal,0.09,1,Yes,Open Play,Right wing midfield,Goal,Yes,3,Cross,Yes,Quick Attack,Striker,Middle
2953,535,2013-04-12,2013,14,Firestorm FC,Pass Sequence,No,,,0.0,5,Yes,Set Piece,Right wing outside box,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Defender,Early
2954,535,2013-04-12,2013,41,Firestorm FC,Shot Attempt,Yes,9,On Target,0.51,3,No,Open Play,Right wing outside box,Saved by GK,Yes,2,None,No,Quick Attack,Defender,Middle
2955,535,2013-04-12,2013,78,Firestorm FC,Free Kick,Yes,13,On Target,0.24,3,Yes,Set Piece,Central outside box,Saved by GK,Yes,2,Through Ball,Yes,Slow Build-up,Striker,Late
2956,535,2013-04-12,2013,85,Firestorm FC,Counterattack,Yes,15,On Target,0.39,2,No,Open Play,Right wing close to box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Winger,Late
2957,535,2013-04-12,2013,9,Firestorm FC,Free Kick,Yes,25,Missed,0.1,3,No,Open Play,Central outside box,Turnover,No,-1,None,No,Quick Attack,Winger,Early
2958,536,2013-04-14,2013,78,Crimson Wolves,Shot Attempt,Yes,25,Saved by GK,0.11,1,Yes,Set Piece,Right wing close to box,Retained Possession,Yes,1,Cross,No,Slow Build-up,Striker,Late
2959,536,2013-04-14,2013,63,Crimson Wolves,Corner,Yes,19,Missed,0.23,3,Yes,Open Play,Central inside box,Turnover,No,-1,Cross,No,Quick Attack,Striker,Late
2960,536,2013-04-14,2013,87,Crimson Wolves,Corner,Yes,15,Missed,0.35,1,No,Open Play,Central outside box,Turnover,No,-1,Cross,Yes,Slow Build-up,Striker,Late
2961,536,2013-04-14,2013,74,Crimson Wolves,Pass Sequence,No,,,0.0,5,No,Fast Break,Central midfield,Retained Possession,Yes,1,Cross,No,Slow Build-up,Defender,Late
2962,536,2013-04-14,2013,89,Crimson Wolves,Counterattack,Yes,9,Goal,0.43,2,No,Set Piece,Left wing outside box,Goal,Yes,3,Cross,Yes,Slow Build-up,Striker,Late
2963,536,2013-04-14,2013,67,Crimson Wolves,Counterattack,Yes,14,Missed,0.32,2,Yes,Set Piece,Left wing outside box,Turnover,No,-1,None,No,Quick Attack,Midfielder,Late
2964,537,2013-04-18,2013,83,Golden Lions,Free Kick,Yes,15,On Target,0.38,3,No,Open Play,Right wing close to box,Saved by GK,Yes,2,Cutback,Yes,Quick Attack,Midfielder,Late
2965,537,2013-04-18,2013,37,Golden Lions,Corner,Yes,14,Missed,0.33,2,Yes,Set Piece,Right wing inside box,Turnover,No,-1,Cutback,Yes,Quick Attack,Midfielder,Middle
2966,537,2013-04-18,2013,24,Golden Lions,Corner,Yes,6,Saved by GK,0.41,2,No,Open Play,Right wing inside box,Turnover,No,-1,None,Yes,Quick Attack,Defender,Early
2967,537,2013-04-18,2013,62,Golden Lions,Pass Sequence,No,,,0.0,3,Yes,Fast Break,Right wing outside box,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Defender,Late
2968,537,2013-04-18,2013,81,Golden Lions,Counterattack,Yes,20,Saved by GK,0.21,2,No,Set Piece,Central outside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Defender,Late
2969,538,2013-04-26,2013,44,Silver Hawks,Shot Attempt,Yes,14,Goal,0.19,1,Yes,Set Piece,Central midfield,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Midfielder,Middle
2970,538,2013-04-26,2013,75,Silver Hawks,Counterattack,Yes,30,Missed,0.14,1,No,Fast Break,Central inside box,Turnover,No,-1,Cross,Yes,Slow Build-up,Striker,Late
2971,538,2013-04-26,2013,83,Silver Hawks,Pass Sequence,No,,,0.0,4,No,Open Play,Right wing close to box,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Midfielder,Late
2972,538,2013-04-26,2013,61,Silver Hawks,Corner,Yes,28,On Target,0.13,2,No,Set Piece,Left wing outside box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Striker,Late
2973,538,2013-04-26,2013,29,Silver Hawks,Free Kick,Yes,8,Goal,0.44,2,No,Fast Break,Left wing outside box,Goal,Yes,3,Cutback,No,Slow Build-up,Striker,Early
2974,539,2013-05-03,2013,24,Blue Sharks,Pass Sequence,No,,,0.0,2,No,Fast Break,Left wing inside box,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Winger,Early
2975,539,2013-05-03,2013,77,Blue Sharks,Pass Sequence,No,,,0.0,1,Yes,Fast Break,Right wing inside box,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Winger,Late
2976,539,2013-05-03,2013,28,Blue Sharks,Free Kick,Yes,13,On Target,0.18,1,No,Fast Break,Central outside box,Saved by GK,Yes,2,Cutback,Yes,Quick Attack,Striker,Early
2977,539,2013-05-03,2013,81,Blue Sharks,Pass Sequence,No,,,0.0,8,Yes,Open Play,Left wing midfield,Retained Possession,Yes,1,Through Ball,Yes,Slow Build-up,Midfielder,Late
2978,539,2013-05-03,2013,60,Blue Sharks,Corner,Yes,6,Saved by GK,0.68,2,No,Open Play,Central inside box,Turnover,No,-1,Cross,No,Quick Attack,Striker,Late
2979,539,2013-05-03,2013,2,Blue Sharks,Pass Sequence,No,,,0.0,1,Yes,Fast Break,Central midfield,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Defender,Early
2980,540,2013-05-10,2013,58,Green Dragons,Shot Attempt,Yes,14,Saved by GK,0.21,2,Yes,Set Piece,Left wing inside box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Winger,Middle
2981,540,2013-05-10,2013,36,Green Dragons,Free Kick,Yes,25,Missed,0.08,3,No,Set Piece,Right wing outside box,Turnover,No,-1,Through Ball,No,Quick Attack,Winger,Middle
2982,540,2013-05-10,2013,38,Green Dragons,Free Kick,Yes,28,Missed,0.1,2,No,Set Piece,Left wing outside box,Turnover,No,-1,Cutback,Yes,Slow Build-up,Striker,Middle
2983,540,2013-05-10,2013,64,Green Dragons,Free Kick,Yes,23,Saved by GK,0.1,3,No,Fast Break,Central midfield,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Midfielder,Late
2984,540,2013-05-10,2013,29,Green Dragons,Free Kick,Yes,28,On Target,0.07,3,No,Fast Break,Right wing inside box,Saved by GK,Yes,2,Cutback,Yes,Quick Attack,Striker,Early
2985,540,2013-05-10,2013,73,Green Dragons,Counterattack,Yes,10,Missed,0.5,3,No,Set Piece,Right wing outside box,Turnover,No,-1,Through Ball,No,Quick Attack,Defender,Late
2986,541,2013-05-25,2013,30,Purple Panthers,Free Kick,Yes,17,Saved by GK,0.11,1,No,Open Play,Central midfield,Retained Possession,Yes,1,Cross,Yes,Quick Attack,Defender,Early
2987,541,2013-05-25,2013,6,Purple Panthers,Corner,Yes,7,Missed,0.64,1,Yes,Fast Break,Right wing midfield,Turnover,No,-1,Cross,Yes,Quick Attack,Midfielder,Early
2988,541,2013-05-25,2013,47,Purple Panthers,Counterattack,Yes,14,Missed,0.28,1,No,Open Play,Central outside box,Turnover,No,-1,Cutback,No,Quick Attack,Winger,Middle
2989,541,2013-05-25,2013,4,Purple Panthers,Free Kick,Yes,30,Saved by GK,0.15,3,No,Open Play,Left wing close to box,Goal,No,3,Through Ball,Yes,Slow Build-up,Defender,Early
2990,541,2013-05-25,2013,52,Purple Panthers,Free Kick,Yes,26,Goal,0.06,2,Yes,Set Piece,Right wing inside box,Goal,Yes,3,Through Ball,No,Slow Build-up,Defender,Middle
2991,542,2013-05-27,2013,89,Orange Tigers,Corner,Yes,12,Saved by GK,0.38,1,No,Open Play,Right wing midfield,Saved by GK,Yes,2,Cross,No,Quick Attack,Winger,Late
2992,542,2013-05-27,2013,43,Orange Tigers,Corner,Yes,10,On Target,0.64,2,Yes,Fast Break,Left wing midfield,Saved by GK,Yes,2,Cross,No,Slow Build-up,Midfielder,Middle
2993,542,2013-05-27,2013,27,Orange Tigers,Counterattack,Yes,15,Saved by GK,0.32,1,No,Open Play,Right wing close to box,Retained Possession,Yes,1,Through Ball,Yes,Slow Build-up,Striker,Early
2994,542,2013-05-27,2013,88,Orange Tigers,Shot Attempt,Yes,19,Missed,0.16,3,Yes,Set Piece,Right wing close to box,Turnover,No,-1,Cutback,No,Slow Build-up,Defender,Late
2995,542,2013-05-27,2013,14,Orange Tigers,Pass Sequence,No,,,0.0,6,Yes,Set Piece,Left wing close to box,Retained Possession,Yes,1,Through Ball,Yes,Quick Attack,Defender,Early
2996,542,2013-05-27,2013,66,Orange Tigers,Free Kick,Yes,10,Saved by GK,0.63,3,No,Fast Break,Left wing inside box,Retained Possession,Yes,1,Cutback,No,Quick Attack,Midfielder,Late
2997,543,2011-09-03,2012,21,Thunder FC,Pass Sequence,No,,,0.0,2,No,Open Play,Central outside box,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Striker,Early
2998,543,2011-09-03,2012,81,Thunder FC,Counterattack,Yes,12,Goal,0.21,1,Yes,Open Play,Left wing outside box,Goal,Yes,3,Through Ball,Yes,Quick Attack,Winger,Late
2999,543,2011-09-03,2012,1,Thunder FC,Corner,Yes,22,Missed,0.06,2,Yes,Open Play,Left wing outside box,Turnover,No,-1,None,No,Slow Build-up,Midfielder,Early
3000,543,2011-09-03,2012,5,Thunder FC,Pass Sequence,No,,,0.0,3,No,Fast Break,Central inside box,Retained Possession,Yes,1,Cross,Yes,Slow Build-up,Defender,Early
3001,543,2011-09-03,2012,82,Thunder FC,Shot Attempt,Yes,17,Goal,0.1,1,Yes,Fast Break,Left wing close to box,Goal,Yes,3,None,No,Slow Build-up,Winger,Late
3002,544,2011-09-11,2012,23,Phoenix United,Shot Attempt,Yes,14,Missed,0.18,1,No,Open Play,Right wing outside box,Turnover,No,-1,None,No,Slow Build-up,Defender,Early
3003,544,2011-09-11,2012,39,Phoenix United,Free Kick,Yes,24,Goal,0.07,3,Yes,Fast Break,Right wing midfield,Goal,Yes,3,Through Ball,Yes,Quick Attack,Defender,Middle
3004,544,2011-09-11,2012,19,Phoenix United,Corner,Yes,10,Goal,0.65,1,Yes,Fast Break,Left wing outside box,Goal,Yes,3,None,Yes,Slow Build-up,Striker,Early
3005,544,2011-09-11,2012,23,Phoenix United,Counterattack,Yes,10,Goal,0.51,3,Yes,Open Play,Right wing outside box,Goal,Yes,3,Cross,Yes,Slow Build-up,Striker,Early
3006,544,2011-09-11,2012,70,Phoenix United,Counterattack,Yes,9,On Target,0.46,2,No,Open Play,Right wing outside box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Striker,Late
3007,545,2011-09-14,2012,15,Storm Rovers,Pass Sequence,No,,,0.0,7,No,Fast Break,Right wing outside box,Retained Possession,Yes,1,Cutback,Yes,Quick Attack,Midfielder,Early
3008,545,2011-09-14,2012,50,Storm Rovers,Free Kick,Yes,26,Goal,0.07,1,No,Set Piece,Right wing midfield,Goal,Yes,3,None,Yes,Slow Build-up,Defender,Middle
3009,545,2011-09-14,2012,69,Storm Rovers,Free Kick,Yes,28,Missed,0.19,1,Yes,Set Piece,Central outside box,Turnover,No,-1,Cutback,Yes,Slow Build-up,Winger,Late
3010,545,2011-09-14,2012,22,Storm Rovers,Free Kick,Yes,19,Missed,0.33,1,Yes,Open Play,Left wing close to box,Turnover,No,-1,Cutback,Yes,Slow Build-up,Winger,Early
3011,545,2011-09-14,2012,27,Storm Rovers,Pass Sequence,No,,,0.0,5,Yes,Set Piece,Left wing outside box,Retained Possession,Yes,1,None,No,Quick Attack,Striker,Early
3012,546,2011-09-20,2012,4,Eagle City,Free Kick,Yes,15,On Target,0.1,2,No,Open Play,Right wing midfield,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Defender,Early
3013,546,2011-09-20,2012,8,Eagle City,Counterattack,Yes,30,Saved by GK,0.13,2,No,Fast Break,Left wing midfield,Goal,No,3,None,Yes,Quick Attack,Defender,Early
3014,546,2011-09-20,2012,51,Eagle City,Shot Attempt,Yes,26,On Target,0.17,2,Yes,Set Piece,Right wing outside box,Saved by GK,Yes,2,None,Yes,Slow Build-up,Midfielder,Middle
3015,546,2011-09-20,2012,57,Eagle City,Counterattack,Yes,19,Saved by GK,0.17,3,Yes,Fast Break,Left wing inside box,Goal,No,3,None,Yes,Quick Attack,Striker,Middle
3016,546,2011-09-20,2012,47,Eagle City,Pass Sequence,No,,,0.0,2,Yes,Open Play,Left wing outside box,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Midfielder,Middle
3017,546,2011-09-20,2012,50,Eagle City,Corner,Yes,5,Goal,0.67,3,Yes,Set Piece,Central inside box,Goal,Yes,3,Cross,No,Quick Attack,Defender,Middle
3018,547,2011-09-23,2012,9,Lightning Athletic,Pass Sequence,No,,,0.0,8,No,Set Piece,Central outside box,Retained Possession,Yes,1,None,No,Quick Attack,Defender,Early
3019,547,2011-09-23,2012,35,Lightning Athletic,Corner,Yes,16,Saved by GK,0.27,3,No,Open Play,Right wing close to box,Goal,No,3,Cross,No,Quick Attack,Defender,Middle
3020,547,2011-09-23,2012,85,Lightning Athletic,Corner,Yes,5,On Target,0.59,3,Yes,Open Play,Right wing midfield,Saved by GK,Yes,2,None,Yes,Quick Attack,Striker,Late
3021,547,2011-09-23,2012,36,Lightning Athletic,Shot Attempt,Yes,27,Saved by GK,0.12,3,No,Set Piece,Left wing midfield,Saved by GK,Yes,2,None,No,Quick Attack,Winger,Middle
3022,547,2011-09-23,2012,73,Lightning Athletic,Free Kick,Yes,28,Goal,0.06,1,Yes,Open Play,Left wing midfield,Goal,Yes,3,Through Ball,No,Slow Build-up,Striker,Late
3023,547,2011-09-23,2012,62,Lightning Athletic,Free Kick,Yes,29,Goal,0.07,1,Yes,Fast Break,Central inside box,Goal,Yes,3,Cutback,No,Quick Attack,Winger,Late
3024,548,2011-09-30,2012,65,Firestorm FC,Counterattack,Yes,19,Saved by GK,0.3,2,Yes,Fast Break,Left wing inside box,Goal,No,3,Cutback,Yes,Slow Build-up,Defender,Late
3025,548,2011-09-30,2012,31,Firestorm FC,Shot Attempt,Yes,27,Saved by GK,0.08,2,Yes,Fast Break,Left wing close to box,Turnover,No,-1,Cross,No,Slow Build-up,Striker,Middle
3026,548,2011-09-30,2012,21,Firestorm FC,Shot Attempt,Yes,5,Missed,0.57,2,No,Open Play,Left wing close to box,Turnover,No,-1,Cutback,No,Slow Build-up,Winger,Early
3027,548,2011-09-30,2012,35,Firestorm FC,Counterattack,Yes,26,Saved by GK,0.09,3,Yes,Set Piece,Central midfield,Retained Possession,Yes,1,Cross,Yes,Quick Attack,Defender,Middle
3028,548,2011-09-30,2012,85,Firestorm FC,Free Kick,Yes,17,Missed,0.34,1,No,Open Play,Right wing outside box,Turnover,No,-1,Cross,Yes,Slow Build-up,Striker,Late
3029,548,2011-09-30,2012,50,Firestorm FC,Counterattack,Yes,6,Goal,0.52,1,Yes,Set Piece,Central inside box,Goal,Yes,3,None,No,Quick Attack,Striker,Middle
3030,549,2011-10-02,2012,51,Crimson Wolves,Counterattack,Yes,13,On Target,0.15,2,Yes,Set Piece,Left wing inside box,Saved by GK,Yes,2,Through Ball,Yes,Quick Attack,Midfielder,Middle
3031,549,2011-10-02,2012,47,Crimson Wolves,Free Kick,Yes,6,On Target,0.48,2,No,Fast Break,Central outside box,Saved by GK,Yes,2,Cutback,Yes,Slow Build-up,Winger,Middle
3032,549,2011-10-02,2012,19,Crimson Wolves,Pass Sequence,No,,,0.0,2,Yes,Set Piece,Right wing outside box,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Winger,Early
3033,549,2011-10-02,2012,62,Crimson Wolves,Shot Attempt,Yes,10,Goal,0.59,3,No,Open Play,Right wing close to box,Goal,Yes,3,Cutback,No,Quick Attack,Striker,Late
3034,549,2011-10-02,2012,47,Crimson Wolves,Pass Sequence,No,,,0.0,3,Yes,Open Play,Central midfield,Retained Possession,Yes,1,Cutback,No,Quick Attack,Winger,Middle
3035,549,2011-10-02,2012,85,Crimson Wolves,Free Kick,Yes,14,Missed,0.28,3,No,Open Play,Right wing inside box,Turnover,No,-1,Through Ball,Yes,Slow Build-up,Midfielder,Late
3036,550,2011-10-09,2012,48,Golden Lions,Corner,Yes,30,Goal,0.1,1,Yes,Set Piece,Right wing outside box,Goal,Yes,3,None,No,Slow Build-up,Striker,Middle
3037,550,2011-10-09,2012,68,Golden Lions,Counterattack,Yes,13,Saved by GK,0.37,1,Yes,Open Play,Right wing outside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Midfielder,Late
3038,550,2011-10-09,2012,10,Golden Lions,Pass Sequence,No,,,0.0,2,Yes,Set Piece,Central midfield,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Defender,Early
3039,550,2011-10-09,2012,22,Golden Lions,Shot Attempt,Yes,11,Goal,0.4,3,Yes,Set Piece,Right wing close to box,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Defender,Early
3040,550,2011-10-09,2012,76,Golden Lions,Free Kick,Yes,8,Goal,0.51,3,No,Open Play,Left wing midfield,Goal,Yes,3,Cutback,Yes,Quick Attack,Striker,Late
3041,550,2011-10-09,2012,67,Golden Lions,Free Kick,Yes,24,Goal,0.11,1,No,Open Play,Right wing inside box,Goal,Yes,3,Through Ball,Yes,Slow Build-up,Striker,Late
3042,551,2011-10-10,2012,14,Silver Hawks,Counterattack,Yes,15,Goal,0.14,1,Yes,Set Piece,Central inside box,Goal,Yes,3,None,No,Quick Attack,Midfielder,Early
3043,551,2011-10-10,2012,62,Silver Hawks,Counterattack,Yes,22,Saved by GK,0.17,3,Yes,Fast Break,Left wing inside box,Goal,No,3,Cross,Yes,Slow Build-up,Striker,Late
3044,551,2011-10-10,2012,34,Silver Hawks,Corner,Yes,22,On Target,0.07,1,No,Fast Break,Central midfield,Saved by GK,Yes,2,Through Ball,No,Slow Build-up,Midfielder,Middle
3045,551,2011-10-10,2012,5,Silver Hawks,Pass Sequence,No,,,0.0,2,No,Open Play,Right wing inside box,Retained Possession,Yes,1,Cutback,Yes,Slow Build-up,Defender,Early
3046,551,2011-10-10,2012,2,Silver Hawks,Free Kick,Yes,12,Saved by GK,0.15,3,No,Open Play,Right wing outside box,Retained Possession,Yes,1,Cross,No,Slow Build-up,Defender,Early
3047,552,2011-10-22,2012,85,Blue Sharks,Free Kick,Yes,27,Saved by GK,0.08,2,Yes,Fast Break,Left wing outside box,Goal,No,3,Cutback,No,Slow Build-up,Defender,Late
3048,552,2011-10-22,2012,74,Blue Sharks,Free Kick,Yes,26,Missed,0.11,2,Yes,Set Piece,Right wing inside box,Turnover,No,-1,None,Yes,Slow Build-up,Midfielder,Late
3049,552,2011-10-22,2012,78,Blue Sharks,Shot Attempt,Yes,28,Goal,0.1,2,Yes,Fast Break,Central inside box,Goal,Yes,3,Cross,No,Slow Build-up,Striker,Late
3050,552,2011-10-22,2012,18,Blue Sharks,Corner,Yes,16,Saved by GK,0.29,2,No,Fast Break,Central inside box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Defender,Early
3051,552,2011-10-22,2012,51,Blue Sharks,Pass Sequence,No,,,0.0,8,No,Open Play,Left wing inside box,Retained Possession,Yes,1,None,Yes,Quick Attack,Winger,Middle
3052,552,2011-10-22,2012,17,Blue Sharks,Free Kick,Yes,10,Missed,0.51,3,No,Open Play,Right wing midfield,Turnover,No,-1,None,Yes,Slow Build-up,Winger,Early
3053,553,2011-11-04,2012,8,Green Dragons,Corner,Yes,16,Missed,0.2,2,Yes,Set Piece,Left wing inside box,Turnover,No,-1,Cutback,Yes,Slow Build-up,Defender,Early
3054,553,2011-11-04,2012,76,Green Dragons,Shot Attempt,Yes,6,Saved by GK,0.62,2,No,Set Piece,Left wing midfield,Turnover,No,-1,Through Ball,No,Slow Build-up,Midfielder,Late
3055,553,2011-11-04,2012,43,Green Dragons,Pass Sequence,No,,,0.0,3,Yes,Set Piece,Right wing midfield,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Striker,Middle
3056,553,2011-11-04,2012,11,Green Dragons,Free Kick,Yes,30,On Target,0.17,1,No,Fast Break,Right wing close to box,Saved by GK,Yes,2,Cross,No,Slow Build-up,Winger,Early
3057,553,2011-11-04,2012,21,Green Dragons,Counterattack,Yes,30,Saved by GK,0.12,3,Yes,Open Play,Central inside box,Turnover,No,-1,Cutback,No,Quick Attack,Defender,Early
3058,553,2011-11-04,2012,1,Green Dragons,Pass Sequence,No,,,0.0,5,Yes,Set Piece,Left wing close to box,Retained Possession,Yes,1,None,Yes,Slow Build-up,Midfielder,Early
3059,554,2011-11-08,2012,73,Purple Panthers,Shot Attempt,Yes,20,On Target,0.17,3,No,Open Play,Left wing outside box,Saved by GK,Yes,2,Through Ball,No,Quick Attack,Winger,Late
3060,554,2011-11-08,2012,21,Purple Panthers,Corner,Yes,14,Saved by GK,0.12,1,No,Fast Break,Left wing inside box,Goal,No,3,Cutback,Yes,Slow Build-up,Midfielder,Early
3061,554,2011-11-08,2012,3,Purple Panthers,Free Kick,Yes,30,Missed,0.08,2,Yes,Open Play,Right wing midfield,Turnover,No,-1,Through Ball,No,Quick Attack,Defender,Early
3062,554,2011-11-08,2012,19,Purple Panthers,Corner,Yes,10,Saved by GK,0.67,3,Yes,Fast Break,Left wing outside box,Goal,No,3,Cutback,Yes,Quick Attack,Defender,Early
3063,554,2011-11-08,2012,11,Purple Panthers,Free Kick,Yes,6,Missed,0.46,3,Yes,Open Play,Right wing midfield,Turnover,No,-1,Cutback,No,Slow Build-up,Striker,Early
3064,554,2011-11-08,2012,68,Purple Panthers,Shot Attempt,Yes,12,Saved by GK,0.3,2,Yes,Fast Break,Left wing inside box,Goal,No,3,Cross,Yes,Quick Attack,Defender,Late
3065,555,2011-11-18,2012,21,Orange Tigers,Pass Sequence,No,,,0.0,1,Yes,Set Piece,Left wing midfield,Retained Possession,Yes,1,Through Ball,No,Slow Build-up,Defender,Early
3066,555,2011-11-18,2012,59,Orange Tigers,Counterattack,Yes,18,On Target,0.33,2,No,Set Piece,Right wing outside box,Saved by GK,Yes,2,Cutback,No,Slow Build-up,Striker,Middle
3067,555,2011-11-18,2012,27,Orange Tigers,Shot Attempt,Yes,21,Goal,0.14,3,No,Open Play,Right wing outside box,Goal,Yes,3,None,Yes,Quick Attack,Midfielder,Early
3068,555,2011-11-18,2012,49,Orange Tigers,Corner,Yes,11,On Target,0.21,1,Yes,Fast Break,Left wing close to box,Saved by GK,Yes,2,Cross,Yes,Quick Attack,Midfielder,Middle
3069,555,2011-11-18,2012,84,Orange Tigers,Pass Sequence,No,,,0.0,4,No,Fast Break,Central outside box,Retained Possession,Yes,1,Cutback,No,Slow Build-up,Striker,Late
